File,Line,Pattern,Match,Context
DoctrineAbilityType.java,29,R_drawable_variable,R.drawable.doctrine_ability_weapon_master,"WEAPON_MASTER(R.string.doctrine_ability_weapon_master_name, R.string.doctrine_ability_weapon_master_description, R.drawable.doctrine_ability_weapon_ma"
DoctrineAbilityType.java,30,R_drawable_variable,R.drawable.doctrine_ability_ephemeral_presence,"EPHEMERAL_PRESENCE(R.string.doctrine_ability_ephemeral_presence_name, R.string.doctrine_ability_ephemeral_presence_description, R.drawable.doctrine_ab"
DoctrineAbilityType.java,31,R_drawable_variable,R.drawable.doctrine_ability_beat_the_odds,"BEAT_THE_ODDS(R.string.doctrine_ability_beat_the_odds_name, R.string.doctrine_ability_beat_the_odds_description, R.drawable.doctrine_ability_beat_the_"
DoctrineAbilityType.java,32,R_drawable_variable,R.drawable.doctrine_ability_false_life,"FALSE_LIFE(R.string.doctrine_ability_false_life_name, R.string.doctrine_ability_false_life_description, R.drawable.doctrine_ability_false_life, 4, 4, "
DoctrineAbilityType.java,33,R_drawable_variable,R.drawable.doctrine_ability_true_agony,"TRUE_AGONY(R.string.doctrine_ability_true_agony_name, R.string.doctrine_ability_true_agony_description, R.drawable.doctrine_ability_true_agony, 3, 150"
DoctrineAbilityType.java,34,R_drawable_variable,R.drawable.doctrine_ability_troll_resistance,"TROLL_RESISTANCE(R.string.doctrine_ability_troll_resistance_name, R.string.doctrine_ability_troll_resistance_description, R.drawable.doctrine_ability_"
DoctrineAbilityType.java,35,R_drawable_variable,R.drawable.doctrine_ability_warlock_resilience,"WARLOCK_RESILIENCE(R.string.doctrine_ability_warlock_resilience_name, R.string.doctrine_ability_warlock_resilience_description, R.drawable.doctrine_ab"
DoctrineAbilityType.java,36,R_drawable_variable,R.drawable.doctrine_ability_manifest_danger,"MANIFEST_DANGER(R.string.doctrine_ability_manifest_danger_name, R.string.doctrine_ability_manifest_danger_description, R.drawable.doctrine_ability_man"
DoctrineAbilityType.java,37,R_drawable_variable,R.drawable.doctrine_ability_mirror_of_anguish,"MIRROR_OF_ANGUISH(R.string.doctrine_ability_mirror_of_anguish_name, R.string.doctrine_ability_mirror_of_anguish_description, R.drawable.doctrine_abili"
DoctrineAbilityType.java,38,R_drawable_variable,R.drawable.doctrine_ability_expose_weakness,"EXPOSE_WEAKNESS(R.string.doctrine_ability_expose_weakness_name, R.string.doctrine_ability_expose_weakness_description, R.drawable.doctrine_ability_exp"
DoctrineAbilityType.java,39,R_drawable_variable,R.drawable.doctrine_ability_exploit_weakness,"EXPLOIT_WEAKNESS(R.string.doctrine_ability_exploit_weakness_name, R.string.doctrine_ability_exploit_weakness_description, R.drawable.doctrine_ability_"
DoctrineAbilityType.java,40,R_drawable_variable,R.drawable.doctrine_ability_lightning_speed,"LIGHTNING_SPEED(R.string.doctrine_ability_lightning_speed_name, R.string.doctrine_ability_lightning_speed_description, R.drawable.doctrine_ability_lig"
DoctrineAbilityType.java,41,R_drawable_variable,R.drawable.doctrine_ability_eye_for_an_eye,"EYE_FOR_AN_EYE(R.string.doctrine_ability_eye_for_an_eye_name, R.string.doctrine_ability_eye_for_an_eye_description, R.drawable.doctrine_ability_eye_fo"
DoctrineAbilityType.java,42,R_drawable_variable,R.drawable.doctrine_ability_ragebound,"RAGEBOUND(R.string.doctrine_ability_ragebound_name, R.string.doctrine_ability_ragebound_description, R.drawable.doctrine_ability_ragebound, 4, 35, 2, "
DoctrineAbilityType.java,43,R_drawable_variable,R.drawable.doctrine_ability_divine_intervention,"DIVINE_INTERVENTION(R.string.doctrine_ability_divine_intervention_name, R.string.doctrine_ability_divine_intervention_description, R.drawable.doctrine"
DoctrineAbilityType.java,44,R_drawable_variable,R.drawable.doctrine_ability_selfless_spirit,"SELFLESS_SPIRIT(R.string.doctrine_ability_selfless_spirit_name, R.string.doctrine_ability_selfless_spirit_description, R.drawable.doctrine_ability_sel"
DoctrineAbilityType.java,45,R_drawable_variable,R.drawable.doctrine_ability_overheal,"OVERHEAL(R.string.doctrine_ability_overheal_name, R.string.doctrine_ability_overheal_description, R.drawable.doctrine_ability_overheal, 3, 5, 2, 2, 3)"
DoctrineAbilityType.java,46,R_drawable_variable,R.drawable.doctrine_ability_healing_nova,"HEALING_NOVA(R.string.doctrine_ability_healing_nova_name, R.string.doctrine_ability_healing_nova_description, R.drawable.doctrine_ability_healing_nova"
Adept.java,19,R_drawable_variable,R.drawable.unit_adept,this.imageId = R.drawable.unit_adept;
Alchemist.java,25,R_drawable_variable,R.drawable.unit_alchemist,this.imageId = R.drawable.unit_alchemist;
AncientLich.java,21,R_drawable_variable,R.drawable.unit_ancient_lich,this.imageId = R.drawable.unit_ancient_lich;
Angel.java,21,R_drawable_variable,R.drawable.unit_angel,this.imageId = R.drawable.unit_angel;
AngelOfWar.java,22,R_drawable_variable,R.drawable.unit_angel_of_war,this.imageId = R.drawable.unit_angel_of_war;
Apprentice.java,19,R_drawable_variable,R.drawable.unit_apprentice,this.imageId = R.drawable.unit_apprentice;
Archangel.java,21,R_drawable_variable,R.drawable.unit_archangel,this.imageId = R.drawable.unit_archangel;
Archer.java,19,R_drawable_variable,R.drawable.unit_archer,this.imageId = R.drawable.unit_archer;
Assassin.java,21,R_drawable_variable,R.drawable.unit_assassin,this.imageId = R.drawable.unit_assassin;
Balrog.java,19,R_drawable_variable,R.drawable.unit_balrog,this.imageId = R.drawable.unit_balrog;
Bard.java,22,R_drawable_variable,R.drawable.unit_bard,this.imageId = R.drawable.unit_bard;
BlackIdol.java,21,R_drawable_variable,R.drawable.unit_black_idol,this.imageId = R.drawable.unit_black_idol;
BlackRegent.java,21,R_drawable_variable,R.drawable.unit_black_regent,this.imageId = R.drawable.unit_black_regent;
Blight.java,23,R_drawable_variable,R.drawable.unit_blight,this.imageId = R.drawable.unit_blight;
BoneHorror.java,20,R_drawable_variable,R.drawable.unit_bone_horror,this.imageId = R.drawable.unit_bone_horror;
BoneHydra.java,20,R_drawable_variable,R.drawable.unit_bone_hydra,this.imageId = R.drawable.unit_bone_hydra;
BoneNightmare.java,20,R_drawable_variable,R.drawable.unit_bone_nightmare,this.imageId = R.drawable.unit_bone_nightmare;
CelestialRain.java,20,R_drawable_variable,R.drawable.unit_celestial_rain,this.imageId = R.drawable.unit_celestial_rain;
Cleric.java,20,R_drawable_variable,R.drawable.unit_cleric,this.imageId = R.drawable.unit_cleric;
CorrosiveWraith.java,25,R_drawable_variable,R.drawable.unit_corrosive_wraith,this.imageId = R.drawable.unit_corrosive_wraith;
Cutthroat.java,20,R_drawable_variable,R.drawable.unit_cuttroath,this.imageId = R.drawable.unit_cuttroath;
DarkKnight.java,20,R_drawable_variable,R.drawable.unit_dark_knight,this.imageId = R.drawable.unit_dark_knight;
DarkSorcerer.java,20,R_drawable_variable,R.drawable.unit_dark_sorcerer,this.imageId = R.drawable.unit_dark_sorcerer;
DeathKnight.java,20,R_drawable_variable,R.drawable.unit_death_knight,this.imageId = R.drawable.unit_death_knight;
Demilich.java,20,R_drawable_variable,R.drawable.unit_demilich,this.imageId = R.drawable.unit_demilich;
Demon.java,19,R_drawable_variable,R.drawable.unit_demon,this.imageId = R.drawable.unit_demon;
DivineChampion.java,24,R_drawable_variable,R.drawable.unit_divine_champion,this.imageId = R.drawable.unit_divine_champion;
DivineDuelist.java,24,R_drawable_variable,R.drawable.unit_divine_duelist,this.imageId = R.drawable.unit_divine_duelist;
DrakeRider.java,21,R_drawable_variable,R.drawable.unit_drake_rider,this.imageId = R.drawable.unit_drake_rider;
Eidolon.java,22,R_drawable_variable,R.drawable.unit_eidolon,this.imageId = R.drawable.unit_eidolon;
EldritchAlchemist.java,28,R_drawable_variable,R.drawable.unit_eldritch_alchemist,this.imageId = R.drawable.unit_eldritch_alchemist;
ElementalAlchemist.java,27,R_drawable_variable,R.drawable.unit_elemental_alchemist,this.imageId = R.drawable.unit_elemental_alchemist;
EsotericAlchemist.java,28,R_drawable_variable,R.drawable.unit_esoteric_alchemist,this.imageId = R.drawable.unit_esoteric_alchemist;
EternalFortress.java,20,R_drawable_variable,R.drawable.unit_eternal_fortress,this.imageId = R.drawable.unit_eternal_fortress;
FireWizard.java,19,R_drawable_variable,R.drawable.unit_fire_wizard,this.imageId = R.drawable.unit_fire_wizard;
Footman.java,19,R_drawable_variable,R.drawable.unit_footman,this.imageId = R.drawable.unit_footman;
Fury.java,21,R_drawable_variable,R.drawable.unit_fury,this.imageId = R.drawable.unit_fury;
GoldenRider.java,21,R_drawable_variable,R.drawable.unit_golden_rider,this.imageId = R.drawable.unit_golden_rider;
Guard.java,20,R_drawable_variable,R.drawable.unit_guard,this.imageId = R.drawable.unit_guard;
Hailstorm.java,20,R_drawable_variable,R.drawable.unit_hailstorm,this.imageId = R.drawable.unit_hailstorm;
HeavenlyCantor.java,22,R_drawable_variable,R.drawable.unit_heavenly_cantor,this.imageId = R.drawable.unit_heavenly_cantor;
HellishSculptor.java,24,R_drawable_variable,R.drawable.unit_hellish_sculptor,this.imageId = R.drawable.unit_hellish_sculptor;
HolyKnight.java,21,R_drawable_variable,R.drawable.unit_holy_knight,this.imageId = R.drawable.unit_holy_knight;
HorseRider.java,21,R_drawable_variable,R.drawable.unit_horse_rider,this.imageId = R.drawable.unit_horse_rider;
Huntress.java,19,R_drawable_variable,R.drawable.unit_huntress,this.imageId = R.drawable.unit_huntress;
Hurricane.java,20,R_drawable_variable,R.drawable.unit_hurricane,this.imageId = R.drawable.unit_hurricane;
InfernalLord.java,19,R_drawable_variable,R.drawable.unit_infernal_lord,this.imageId = R.drawable.unit_infernal_lord;
InfernalPrince.java,19,R_drawable_variable,R.drawable.unit_infernal_prince,this.imageId = R.drawable.unit_infernal_prince;
Inferno.java,26,R_drawable_variable,R.drawable.unit_inferno,this.imageId = R.drawable.unit_inferno;
Inquisitor.java,21,R_drawable_variable,R.drawable.unit_inquisitor,this.imageId = R.drawable.unit_inquisitor;
IronDefender.java,20,R_drawable_variable,R.drawable.unit_iron_defender,this.imageId = R.drawable.unit_iron_defender;
IronWarden.java,20,R_drawable_variable,R.drawable.unit_iron_warden,this.imageId = R.drawable.unit_iron_warden;
Juggernaut.java,20,R_drawable_variable,R.drawable.unit_juggernaut,this.imageId = R.drawable.unit_juggernaut;
Justiciar.java,21,R_drawable_variable,R.drawable.unit_justiciar,this.imageId = R.drawable.unit_justiciar;
KingsHand.java,21,R_drawable_variable,R.drawable.unit_kings_hand,this.imageId = R.drawable.unit_kings_hand;
Knight.java,20,R_drawable_variable,R.drawable.unit_knight,this.imageId = R.drawable.unit_knight;
Lich.java,21,R_drawable_variable,R.drawable.unit_lich,this.imageId = R.drawable.unit_lich;
LightDisciple.java,20,R_drawable_variable,R.drawable.unit_light_disciple,this.imageId = R.drawable.unit_light_disciple;
Lorekeeper.java,22,R_drawable_variable,R.drawable.unit_lorekeeper,this.imageId = R.drawable.unit_lorekeeper;
LorfOfDecay.java,21,R_drawable_variable,R.drawable.unit_lord_of_decay,this.imageId = R.drawable.unit_lord_of_decay;
Marksman.java,20,R_drawable_variable,R.drawable.unit_marksman,this.imageId = R.drawable.unit_marksman;
MeatCarver.java,24,R_drawable_variable,R.drawable.unit_meat_carver,this.imageId = R.drawable.unit_meat_carver;
MeltingElder.java,24,R_drawable_variable,R.drawable.unit_melting_elder,this.imageId = R.drawable.unit_melting_elder;
Minstrel.java,23,R_drawable_variable,R.drawable.unit_minstrel,this.imageId = R.drawable.unit_minstrel;
Necromancer.java,20,R_drawable_variable,R.drawable.unit_necromancer,this.imageId = R.drawable.unit_necromancer;
NightBlade.java,23,R_drawable_variable,R.drawable.unit_night_blade,this.imageId = R.drawable.unit_night_blade;
NightLament.java,22,R_drawable_variable,R.drawable.unit_night_lament,this.imageId = R.drawable.unit_night_lament;
NightSpecter.java,22,R_drawable_variable,R.drawable.unit_night_specter,this.imageId = R.drawable.unit_night_specter;
NightTerror.java,22,R_drawable_variable,R.drawable.unit_night_terror,this.imageId = R.drawable.unit_night_terror;
NightVeil.java,22,R_drawable_variable,R.drawable.unit_night_veil,this.imageId = R.drawable.unit_night_veil;
Overlord.java,21,R_drawable_variable,R.drawable.unit_overlord,this.imageId = R.drawable.unit_overlord;
Paladin.java,21,R_drawable_variable,R.drawable.unit_paladin,this.imageId = R.drawable.unit_paladin;
PlagueSpreader.java,23,R_drawable_variable,R.drawable.unit_plague_spreader,this.imageId = R.drawable.unit_plague_spreader;
PoisonBow.java,23,R_drawable_variable,R.drawable.unit_poison_bow,this.imageId = R.drawable.unit_poison_bow;
RadiantElder.java,21,R_drawable_variable,R.drawable.unit_radiant_elder,this.imageId = R.drawable.unit_radiant_elder;
RedArchmage.java,22,R_drawable_variable,R.drawable.unit_red_archmage,this.imageId = R.drawable.unit_red_archmage;
RedElder.java,22,R_drawable_variable,R.drawable.unit_red_elder,this.imageId = R.drawable.unit_red_elder;
RedMage.java,19,R_drawable_variable,R.drawable.unit_red_mage,this.imageId = R.drawable.unit_red_mage;
RedStalker.java,22,R_drawable_variable,R.drawable.unit_red_stalker,this.imageId = R.drawable.unit_red_stalker;
Rogue.java,19,R_drawable_variable,R.drawable.unit_rogue,this.imageId = R.drawable.unit_rogue;
RoyalCaptain.java,21,R_drawable_variable,R.drawable.unit_royal_captain,this.imageId = R.drawable.unit_royal_captain;
RoyalGuard.java,21,R_drawable_variable,R.drawable.unit_royal_guard,this.imageId = R.drawable.unit_royal_guard;
RoyalSwordsman.java,21,R_drawable_variable,R.drawable.unit_royal_swordman,this.imageId = R.drawable.unit_royal_swordman;
ScorchingElder.java,22,R_drawable_variable,R.drawable.unit_scorching_elder,this.imageId = R.drawable.unit_scorching_elder;
Scourge.java,20,R_drawable_variable,R.drawable.unit_scourge,this.imageId = R.drawable.unit_scourge;
ShadowCrawler.java,21,R_drawable_variable,R.drawable.unit_shadow_crawler,this.imageId = R.drawable.unit_shadow_crawler;
ShadowDancer.java,22,R_drawable_variable,R.drawable.unit_shadow_dancer,this.imageId = R.drawable.unit_shadow_dancer;
SilverTongue.java,22,R_drawable_variable,R.drawable.unit_silver_tongue,this.imageId = R.drawable.unit_silver_tongue;
Skeleton.java,20,R_drawable_variable,R.drawable.unit_skeleton,this.imageId = R.drawable.unit_skeleton;
SpireAcolyte.java,21,R_drawable_variable,R.drawable.unit_spire_acolyte,this.imageId = R.drawable.unit_spire_acolyte;
SpireInitiate.java,22,R_drawable_variable,R.drawable.unit_spire_initiate,this.imageId = R.drawable.unit_spire_initiate;
SpireLeader.java,21,R_drawable_variable,R.drawable.unit_spire_leader,this.imageId = R.drawable.unit_spire_leader;
SpireSage.java,21,R_drawable_variable,R.drawable.unit_spire_sage,this.imageId = R.drawable.unit_spire_sage;
SpiritEngraver.java,24,R_drawable_variable,R.drawable.unit_spirit_engraver,this.imageId = R.drawable.unit_spirit_engraver;
SpitfangRider.java,21,R_drawable_variable,R.drawable.unit_spitfang_rider,this.imageId = R.drawable.unit_spitfang_rider;
Sureshot.java,20,R_drawable_variable,R.drawable.unit_sureshot,this.imageId = R.drawable.unit_sureshot;
Tempest.java,20,R_drawable_variable,R.drawable.unit_tempest,this.imageId = R.drawable.unit_tempest;
Templar.java,21,R_drawable_variable,R.drawable.unit_templar,this.imageId = R.drawable.unit_templar;
Thief.java,20,R_drawable_variable,R.drawable.unit_thief,this.imageId = R.drawable.unit_thief;
Titan.java,20,R_drawable_variable,R.drawable.unit_titan,this.imageId = R.drawable.unit_titan;
ToxicStalker.java,24,R_drawable_variable,R.drawable.unit_toxic_stalker,this.imageId = R.drawable.unit_toxic_stalker;
Trickster.java,20,R_drawable_variable,R.drawable.unit_trickster,this.imageId = R.drawable.unit_trickster;
Tyrant.java,20,R_drawable_variable,R.drawable.unit_tyrant,this.imageId = R.drawable.unit_tyrant;
Unchained.java,19,R_drawable_variable,R.drawable.unit_unchained,this.imageId = R.drawable.unit_unchained;
UndyingBastion.java,20,R_drawable_variable,R.drawable.unit_undying_bastion,this.imageId = R.drawable.unit_undying_bastion;
Warrior.java,20,R_drawable_variable,R.drawable.unit_warrior,this.imageId = R.drawable.unit_warrior;
Whisper.java,21,R_drawable_variable,R.drawable.unit_whisper,this.imageId = R.drawable.unit_whisper;
WhiteArchmage.java,21,R_drawable_variable,R.drawable.unit_white_archmage,this.imageId = R.drawable.unit_white_archmage;
WhiteElder.java,21,R_drawable_variable,R.drawable.unit_white_elder,this.imageId = R.drawable.unit_white_elder;
WhiteMage.java,20,R_drawable_variable,R.drawable.unit_white_mage,this.imageId = R.drawable.unit_white_mage;
WolfRider.java,21,R_drawable_variable,R.drawable.unit_wolf_rider,this.imageId = R.drawable.unit_wolf_rider;
WorgRider.java,22,R_drawable_variable,R.drawable.unit_worg_rider,this.imageId = R.drawable.unit_worg_rider;
WoundsWeaver.java,24,R_drawable_variable,R.drawable.unit_wound_weaver,this.imageId = R.drawable.unit_wound_weaver;
Wraith.java,24,R_drawable_variable,R.drawable.unit_wraith,this.imageId = R.drawable.unit_wraith;
WyrmRider.java,21,R_drawable_variable,R.drawable.unit_wyrm_rider,this.imageId = R.drawable.unit_wyrm_rider;
Zombie.java,19,R_drawable_variable,R.drawable.unit_zombie,this.imageId = R.drawable.unit_zombie;
DoctrineOfAffliction.java,17,R_drawable_variable,R.drawable.doctrine_of_affliction,this.idImage = R.drawable.doctrine_of_affliction;
DoctrineOfControl.java,17,R_drawable_variable,R.drawable.doctrine_of_control,this.idImage = R.drawable.doctrine_of_control;
DoctrineOfFortitude.java,17,R_drawable_variable,R.drawable.doctrine_of_fortitude,this.idImage = R.drawable.doctrine_of_fortitude;
DoctrineOfGrace.java,17,R_drawable_variable,R.drawable.doctrine_of_grace,this.idImage = R.drawable.doctrine_of_grace;
DoctrineOfIllusion.java,17,R_drawable_variable,R.drawable.doctrine_of_illusion,this.idImage = R.drawable.doctrine_of_illusion;
DoctrineOfKnowledge.java,17,R_drawable_variable,R.drawable.doctrine_of_knowlegde,this.idImage = R.drawable.doctrine_of_knowlegde;
DoctrineOfRuin.java,17,R_drawable_variable,R.drawable.doctrine_of_ruin,this.idImage = R.drawable.doctrine_of_ruin;
DoctrineOfWar.java,17,R_drawable_variable,R.drawable.doctrine_of_war,this.idImage = R.drawable.doctrine_of_war;
EmptyDoctrine.java,21,R_drawable_variable,R.drawable.sign_plus_white,this.idImage = R.drawable.sign_plus_white;
